topology,ny_variant,V,eta,theta,r0,delta_V,stability_type
Nil3,TT,0.0,-3.0,1.0,,,type-III
Nil3,TT,0.0,-3.0,2.0,,,type-III
Nil3,TT,0.0,-3.0,3.0,,,type-III
Nil3,TT,0.0,-3.0,4.0,,,type-III
Nil3,TT,0.0,-3.0,5.0,,,type-III
Nil3,TT,0.0,-2.0,0.0,,,type-III
Nil3,TT,0.0,-2.0,1.0,,,type-III
Nil3,TT,0.0,-2.0,2.0,,,type-III
Nil3,TT,0.0,-2.0,3.0,,,type-III
Nil3,TT,0.0,-2.0,4.0,,,type-III
Nil3,TT,0.0,-2.0,5.0,,,type-III
Nil3,TT,0.0,-1.0,0.0,,,type-III
Nil3,TT,0.0,-1.0,1.0,,,type-III
Nil3,TT,0.0,-1.0,2.0,,,type-III
Nil3,TT,0.0,-1.0,3.0,,,type-III
Nil3,TT,0.0,-1.0,4.0,,,type-III
Nil3,TT,0.0,-1.0,5.0,,,type-III
Nil3,TT,0.0,0.0,0.0,,,type-III
Nil3,TT,0.0,0.0,1.0,,,type-III
Nil3,TT,0.0,0.0,2.0,,,type-III
Nil3,TT,0.0,0.0,3.0,,,type-III
Nil3,TT,0.0,0.0,4.0,,,type-III
Nil3,TT,0.0,0.0,5.0,,,type-III
Nil3,TT,0.0,1.0,0.0,,,type-III
Nil3,TT,0.0,1.0,1.0,,,type-III
Nil3,TT,0.0,1.0,2.0,,,type-III
Nil3,TT,0.0,1.0,3.0,,,type-III
Nil3,TT,0.0,1.0,4.0,,,type-III
Nil3,TT,0.0,1.0,5.0,,,type-III
Nil3,TT,0.0,2.0,0.0,,,type-III
Nil3,TT,0.0,2.0,1.0,,,type-III
Nil3,TT,0.0,2.0,2.0,,,type-III
Nil3,TT,0.0,2.0,3.0,,,type-III
Nil3,TT,0.0,2.0,4.0,,,type-III
Nil3,TT,0.0,2.0,5.0,,,type-III
Nil3,TT,0.0,3.0,0.0,,,type-III
Nil3,TT,0.0,3.0,1.0,,,type-III
Nil3,TT,0.0,3.0,2.0,,,type-III
Nil3,TT,0.0,3.0,3.0,,,type-III
Nil3,TT,0.0,3.0,4.0,,,type-III
Nil3,TT,0.0,3.0,5.0,,,type-III
Nil3,TT,0.0,4.0,0.0,,,type-III
Nil3,TT,0.0,4.0,1.0,,,type-III
Nil3,TT,0.0,4.0,2.0,,,type-III
Nil3,TT,0.0,4.0,3.0,,,type-III
Nil3,TT,0.0,4.0,4.0,,,type-III
Nil3,TT,0.0,4.0,5.0,,,type-III
Nil3,TT,0.0,5.0,0.0,,,type-III
Nil3,TT,0.0,5.0,1.0,,,type-III
Nil3,TT,0.0,5.0,2.0,,,type-III
Nil3,TT,0.0,5.0,3.0,,,type-III
Nil3,TT,0.0,5.0,4.0,,,type-III
Nil3,TT,0.0,5.0,5.0,,,type-III
Nil3,TT,1.0,-5.0,0.0,,,type-III
Nil3,TT,1.0,-5.0,1.0,37.76935641911476,11655278.019632893,type-I
Nil3,TT,1.0,-5.0,2.0,78.93263443850368,122562350.10043316,type-I
Nil3,TT,1.0,-5.0,3.0,119.29376212931388,433151776.4165758,type-I
Nil3,TT,1.0,-5.0,4.0,159.47169283246228,1042993786.5362853,type-I
Nil3,TT,1.0,-5.0,5.0,199.57785894165622,2051828110.8626125,type-I
Nil3,TT,1.0,-4.0,0.0,,,type-III
Nil3,TT,1.0,-4.0,1.0,30.168625501535413,5909268.717421291,type-I
Nil3,TT,1.0,-4.0,2.0,63.12474898002634,62621239.007763065,type-I
Nil3,TT,1.0,-4.0,3.0,95.42098697249797,221576086.23409942,type-I
Nil3,TT,1.0,-4.0,4.0,127.56689422441058,533748564.0683291,type-I
Nil3,TT,1.0,-4.0,5.0,159.65393881781515,1050205227.2877393,type-I
Nil3,TT,1.0,-3.0,0.0,,,type-III
Nil3,TT,1.0,-3.0,1.0,22.571188512018516,2454567.2190976073,type-I
Nil3,TT,1.0,-3.0,2.0,47.31844902652604,26332026.606783994,type-I
Nil3,TT,1.0,-3.0,3.0,71.54926143158806,93346854.19684938,type-I
Nil3,TT,1.0,-3.0,4.0,95.66287869307452,225000579.68558604,type-I
Nil3,TT,1.0,-3.0,5.0,119.73064707461833,442836778.06914365,type-I
Nil3,TT,1.0,-2.0,0.0,,,type-III
Nil3,TT,1.0,-2.0,1.0,14.98212004042206,707320.2229886804,type-I
Nil3,TT,1.0,-2.0,2.0,31.51612067044138,7757122.204527941,type-I
Nil3,TT,1.0,-2.0,3.0,47.68016141639219,27590280.963958826,type-I
Nil3,TT,1.0,-2.0,4.0,63.76082469857491,66575821.13333061,type-I
Nil3,TT,1.0,-2.0,5.0,79.80891944614318,131096953.9276929,type-I
Nil3,TT,1.0,-1.0,0.0,,,type-III
Nil3,TT,1.0,-1.0,1.0,7.427827852469112,83684.24146581163,type-I
Nil3,TT,1.0,-1.0,2.0,15.729812939882017,958940.6457292362,type-I
Nil3,TT,1.0,-1.0,3.0,23.821589767548595,3432570.864971275,type-I
Nil3,TT,1.0,-1.0,4.0,31.866631671480317,8300278.903913694,type-I
Nil3,TT,1.0,-1.0,5.0,39.89346682273078,16359947.779777683,type-I
Nil3,TT,1.0,0.0,0.0,0.8660260519120093,663.1814077504818,type-II
Nil3,TT,1.0,0.0,1.0,0.8660260519120093,663.1814077504818,type-II
Nil3,TT,1.0,0.0,2.0,0.8660260519120093,663.1814077504818,type-II
Nil3,TT,1.0,0.0,3.0,0.8660260519120093,663.1814077504818,type-II
Nil3,TT,1.0,0.0,4.0,0.8660260519120093,663.1814077504818,type-II
Nil3,TT,1.0,0.0,5.0,0.8660260519120093,663.1814077504818,type-II
Nil3,TT,1.0,1.0,0.0,,,type-III
Nil3,TT,1.0,1.0,1.0,,,type-III
Nil3,TT,1.0,1.0,2.0,,,type-III
Nil3,TT,1.0,1.0,3.0,,,type-III
Nil3,TT,1.0,1.0,4.0,,,type-III
Nil3,TT,1.0,1.0,5.0,,,type-III
Nil3,TT,1.0,2.0,0.0,,,type-III
Nil3,TT,1.0,2.0,1.0,,,type-III
Nil3,TT,1.0,2.0,2.0,,,type-III
Nil3,TT,1.0,2.0,3.0,,,type-III
Nil3,TT,1.0,2.0,4.0,,,type-III
Nil3,TT,1.0,2.0,5.0,,,type-III
Nil3,TT,1.0,3.0,0.0,,,type-III
Nil3,TT,1.0,3.0,1.0,,,type-III
Nil3,TT,1.0,3.0,2.0,,,type-III
Nil3,TT,1.0,3.0,3.0,,,type-III
Nil3,TT,1.0,3.0,4.0,,,type-III
Nil3,TT,1.0,3.0,5.0,,,type-III
Nil3,TT,1.0,4.0,0.0,,,type-III
Nil3,TT,1.0,4.0,1.0,,,type-III
Nil3,TT,1.0,4.0,2.0,,,type-III
Nil3,TT,1.0,4.0,3.0,,,type-III
Nil3,TT,1.0,4.0,4.0,,,type-III
Nil3,TT,1.0,4.0,5.0,,,type-III
Nil3,TT,1.0,5.0,0.0,,,type-III
Nil3,TT,1.0,5.0,1.0,,,type-III
Nil3,TT,1.0,5.0,2.0,,,type-III
Nil3,TT,1.0,5.0,3.0,,,type-III
Nil3,TT,1.0,5.0,4.0,,,type-III
Nil3,TT,1.0,5.0,5.0,,,type-III
Nil3,TT,2.0,-5.0,0.0,,,type-III
Nil3,TT,2.0,-5.0,1.0,18.88467827755832,5827540.032241406,type-I
Nil3,TT,2.0,-5.0,2.0,39.4663178943746,61281822.23803565,type-I
Nil3,TT,2.0,-5.0,3.0,59.646878587136115,216576530.72047034,type-I
Nil3,TT,2.0,-5.0,4.0,79.73584733941674,521497531.1046889,type-I
Nil3,TT,2.0,-5.0,5.0,99.78892954035335,1025914688.5922163,type-I
Nil3,TT,2.0,-4.0,0.0,,,type-III
Nil3,TT,2.0,-4.0,1.0,15.084313334161877,2954580.750717474,type-I
Nil3,TT,2.0,-4.0,2.0,31.562374518037434,31311042.572864015,type-I
Nil3,TT,2.0,-4.0,3.0,47.71049437022268,110788462.44552301,type-I
Nil3,TT,2.0,-4.0,4.0,63.78344670678168,266874697.62212884,type-I
Nil3,TT,2.0,-4.0,5.0,79.82697036425043,525103025.49132484,type-I
Nil3,TT,2.0,-3.0,0.0,,,type-III
Nil3,TT,2.0,-3.0,1.0,11.285595304361843,1227262.0058863221,type-I
Nil3,TT,2.0,-3.0,2.0,23.659223874007573,13166259.009901568,type-I
Nil3,TT,2.0,-3.0,3.0,35.77463185233136,46673669.99955227,type-I
Nil3,TT,2.0,-3.0,4.0,47.83144011599456,112500529.93853877,type-I
Nil3,TT,2.0,-3.0,5.0,59.86532140070577,221418626.32493576,type-I
Nil3,TT,2.0,-2.0,0.0,,,type-III
Nil3,TT,2.0,-2.0,1.0,7.4910604732782105,353657.1456799731,type-I
Nil3,TT,2.0,-2.0,2.0,15.758060803322204,3878676.202664228,type-I
Nil3,TT,2.0,-2.0,3.0,23.84008159256293,13795253.712125015,type-I
Nil3,TT,2.0,-2.0,4.0,31.8804124819162,33288021.926556483,type-I
Nil3,TT,2.0,-2.0,5.0,39.90445985226201,65548586.45348307,type-I
Nil3,TT,2.0,-1.0,0.0,,,type-III
Nil3,TT,2.0,-1.0,1.0,3.7139129686400367,41844.4212762619,type-I
Nil3,TT,2.0,-1.0,2.0,7.864906241330999,479501.5735193264,type-I
Nil3,TT,2.0,-1.0,3.0,11.910794262129533,1716315.7480130405,type-I
Nil3,TT,2.0,-1.0,4.0,15.93331609673675,4150168.8323570043,type-I
Nil3,TT,2.0,-1.0,5.0,19.946734104060678,8180002.335161674,type-I
Nil3,TT,2.0,0.0,0.0,0.4330130665527537,325.74797671615784,type-II
Nil3,TT,2.0,0.0,1.0,0.4330130665527537,325.74797671615784,type-II
Nil3,TT,2.0,0.0,2.0,0.4330130665527537,325.74797671615784,type-II
Nil3,TT,2.0,0.0,3.0,0.4330130665527537,325.74797671615784,type-II
Nil3,TT,2.0,0.0,4.0,0.4330130665527537,325.74797671615784,type-II
Nil3,TT,2.0,0.0,5.0,0.4330130665527537,325.74797671615784,type-II
Nil3,TT,2.0,1.0,0.0,,,type-III
Nil3,TT,2.0,1.0,1.0,,,type-III
Nil3,TT,2.0,1.0,2.0,,,type-III
Nil3,TT,2.0,1.0,3.0,,,type-III
Nil3,TT,2.0,1.0,4.0,,,type-III
Nil3,TT,2.0,1.0,5.0,,,type-III
Nil3,TT,2.0,2.0,0.0,,,type-III
Nil3,TT,2.0,2.0,1.0,,,type-III
Nil3,TT,2.0,2.0,2.0,,,type-III
Nil3,TT,2.0,2.0,3.0,,,type-III
Nil3,TT,2.0,2.0,4.0,,,type-III
Nil3,TT,2.0,2.0,5.0,,,type-III
Nil3,TT,2.0,3.0,0.0,,,type-III
Nil3,TT,2.0,3.0,1.0,,,type-III
Nil3,TT,2.0,3.0,2.0,,,type-III
Nil3,TT,2.0,3.0,3.0,,,type-III
Nil3,TT,2.0,3.0,4.0,,,type-III
Nil3,TT,2.0,3.0,5.0,,,type-III
Nil3,TT,2.0,4.0,0.0,,,type-III
Nil3,TT,2.0,4.0,1.0,,,type-III
Nil3,TT,2.0,4.0,2.0,,,type-III
Nil3,TT,2.0,4.0,3.0,,,type-III
Nil3,TT,2.0,4.0,4.0,,,type-III
Nil3,TT,2.0,4.0,5.0,,,type-III
Nil3,TT,2.0,5.0,0.0,,,type-III
Nil3,TT,2.0,5.0,1.0,,,type-III
Nil3,TT,2.0,5.0,2.0,,,type-III
Nil3,TT,2.0,5.0,3.0,,,type-III
Nil3,TT,2.0,5.0,4.0,,,type-III
Nil3,TT,2.0,5.0,5.0,,,type-III
Nil3,TT,3.0,-5.0,0.0,,,type-III
Nil3,TT,3.0,-5.0,1.0,12.589784182198073,3884959.1401690487,type-I
Nil3,TT,3.0,-5.0,2.0,26.310878151915375,40854975.46319341,type-I
Nil3,TT,3.0,-5.0,3.0,39.7645873674338,144384775.9229985,type-I
Nil3,TT,3.0,-5.0,4.0,53.15723094920679,347665437.6506592,type-I
Nil3,TT,3.0,-5.0,5.0,66.52595136305169,683943537.4471914,type-I
Nil3,TT,3.0,-4.0,0.0,,,type-III
Nil3,TT,3.0,-4.0,1.0,10.056209759331631,1969683.5094076807,type-I
Nil3,TT,3.0,-4.0,2.0,21.04158446006146,20874307.105078444,type-I
Nil3,TT,3.0,-4.0,3.0,31.8069956575596,73859249.53073023,type-I
Nil3,TT,3.0,-4.0,4.0,42.52229807304141,177916735.49234617,type-I
Nil3,TT,3.0,-4.0,5.0,53.2179796127667,350068949.91568893,type-I
Nil3,TT,3.0,-3.0,0.0,,,type-III
Nil3,TT,3.0,-3.0,1.0,7.523729501222073,818159.3296995645,type-I
Nil3,TT,3.0,-3.0,2.0,15.772816334503466,8777667.319346037,type-I
Nil3,TT,3.0,-3.0,3.0,23.84975255837733,31115938.19535542,type-I
Nil3,TT,3.0,-3.0,4.0,31.88762623087403,75000508.37092245,type-I
Nil3,TT,3.0,-3.0,5.0,39.91021568350328,147612569.51142952,type-I
Nil3,TT,3.0,-2.0,0.0,,,type-III
Nil3,TT,3.0,-2.0,1.0,4.994041404357408,235768.82739568804,type-I
Nil3,TT,3.0,-2.0,2.0,10.505372145165015,2585859.208339102,type-I
Nil3,TT,3.0,-2.0,3.0,15.893387133264088,9196908.803252567,type-I
Nil3,TT,3.0,-2.0,4.0,21.2536096536122,22192085.534812592,type-I
Nil3,TT,3.0,-2.0,5.0,26.602973155013043,43699126.47470331,type-I
Nil3,TT,3.0,-1.0,0.0,,,type-III
Nil3,TT,3.0,-1.0,1.0,2.4759426169236747,27897.502136955398,type-I
Nil3,TT,3.0,-1.0,2.0,5.243270979701581,319687.72030317143,type-I
Nil3,TT,3.0,-1.0,3.0,7.94053001727853,1144229.4642686988,type-I
Nil3,TT,3.0,-1.0,4.0,10.622209243960418,2766797.1481342237,type-I
Nil3,TT,3.0,-1.0,5.0,13.29782227192463,5453351.777640528,type-I
Nil3,TT,3.0,0.0,0.0,0.2886753352082036,213.2722444321186,type-II
Nil3,TT,3.0,0.0,1.0,0.2886753352082036,213.2722444321186,type-II
Nil3,TT,3.0,0.0,2.0,0.2886753352082036,213.2722444321186,type-II
Nil3,TT,3.0,0.0,3.0,0.2886753352082036,213.2722444321186,type-II
Nil3,TT,3.0,0.0,4.0,0.2886753352082036,213.2722444321186,type-II
Nil3,TT,3.0,0.0,5.0,0.2886753352082036,213.2722444321186,type-II
Nil3,TT,3.0,1.0,0.0,,,type-III
Nil3,TT,3.0,1.0,1.0,,,type-III
Nil3,TT,3.0,1.0,2.0,,,type-III
Nil3,TT,3.0,1.0,3.0,,,type-III
Nil3,TT,3.0,1.0,4.0,,,type-III
Nil3,TT,3.0,1.0,5.0,,,type-III
Nil3,TT,3.0,2.0,0.0,,,type-III
Nil3,TT,3.0,2.0,1.0,,,type-III
Nil3,TT,3.0,2.0,2.0,,,type-III
Nil3,TT,3.0,2.0,3.0,,,type-III
Nil3,TT,3.0,2.0,4.0,,,type-III
Nil3,TT,3.0,2.0,5.0,,,type-III
Nil3,TT,3.0,3.0,0.0,,,type-III
Nil3,TT,3.0,3.0,1.0,,,type-III
Nil3,TT,3.0,3.0,2.0,,,type-III
Nil3,TT,3.0,3.0,3.0,,,type-III
Nil3,TT,3.0,3.0,4.0,,,type-III
Nil3,TT,3.0,3.0,5.0,,,type-III
Nil3,TT,3.0,4.0,0.0,,,type-III
Nil3,TT,3.0,4.0,1.0,,,type-III
Nil3,TT,3.0,4.0,2.0,,,type-III
Nil3,TT,3.0,4.0,3.0,,,type-III
Nil3,TT,3.0,4.0,4.0,,,type-III
Nil3,TT,3.0,4.0,5.0,,,type-III
Nil3,TT,3.0,5.0,0.0,,,type-III
Nil3,TT,3.0,5.0,1.0,,,type-III
Nil3,TT,3.0,5.0,2.0,,,type-III
Nil3,TT,3.0,5.0,3.0,,,type-III
Nil3,TT,3.0,5.0,4.0,,,type-III
Nil3,TT,3.0,5.0,5.0,,,type-III
Nil3,TT,4.0,-5.0,0.0,,,type-III
Nil3,TT,4.0,-5.0,1.0,9.442339294807264,2913667.5176987527,type-I
Nil3,TT,4.0,-5.0,2.0,19.733159253502905,30641548.961019035,type-I
Nil3,TT,4.0,-5.0,3.0,29.82344020408062,108288893.85096398,type-I
Nil3,TT,4.0,-5.0,4.0,39.86792384060923,260749384.69180015,type-I
Nil3,TT,4.0,-5.0,5.0,49.894464861273015,512957954.08429134,type-I
Nil3,TT,4.0,-4.0,0.0,,,type-III
Nil3,TT,4.0,-4.0,1.0,7.542157218838265,1477233.9510072952,type-I
Nil3,TT,4.0,-4.0,2.0,15.781187693714473,15655936.87985117,type-I
Nil3,TT,4.0,-4.0,3.0,23.855245995346312,55394639.33516241,type-I
Nil3,TT,4.0,-4.0,4.0,31.891723493185097,133437749.44244725,type-I
Nil3,TT,4.0,-4.0,5.0,39.913485301035585,262551905.89602685,type-I
Nil3,TT,4.0,-3.0,0.0,,,type-III
Nil3,TT,4.0,-3.0,1.0,5.64279532662189,613607.2885461221,type-I
Nil3,TT,4.0,-3.0,2.0,11.829610865274057,6583369.606151418,type-I
Nil3,TT,4.0,-3.0,3.0,17.887315431409334,23337069.490213353,type-I
Nil3,TT,4.0,-3.0,4.0,23.91571956786693,56250493.84894294,type-I
Nil3,TT,4.0,-3.0,5.0,29.93266152511814,110709536.43137786,type-I
Nil3,TT,4.0,-2.0,0.0,,,type-III
Nil3,TT,4.0,-2.0,1.0,3.7455293771287503,176824.1997145069,type-I
Nil3,TT,4.0,-2.0,2.0,7.8790301851175455,1939449.4666782012,type-I
Nil3,TT,4.0,-2.0,3.0,11.920039182012419,6897734.480899434,type-I
Nil3,TT,4.0,-2.0,4.0,15.94020649578012,16644114.84760612,type-I
Nil3,TT,4.0,-2.0,5.0,19.952230626852046,32774393.370560106,type-I
Nil3,TT,4.0,-1.0,0.0,,,type-III
Nil3,TT,4.0,-1.0,1.0,1.8569582808608431,20923.80886721456,type-I
Nil3,TT,4.0,-1.0,2.0,3.932452747175957,239780.172614725,type-I
Nil3,TT,4.0,-1.0,3.0,5.955398471872298,858185.3896070018,type-I
Nil3,TT,4.0,-1.0,4.0,7.966657007407369,2075110.0615243944,type-I
Nil3,TT,4.0,-1.0,5.0,9.973365369014616,4090024.9426721125,type-I
Nil3,TT,4.0,0.0,0.0,0.2165064284292734,157.03671610831637,type-II
Nil3,TT,4.0,0.0,1.0,0.2165064284292734,157.03671610831637,type-II
Nil3,TT,4.0,0.0,2.0,0.2165064284292734,157.03671610831637,type-II
Nil3,TT,4.0,0.0,3.0,0.2165064284292734,157.03671610831637,type-II
Nil3,TT,4.0,0.0,4.0,0.2165064284292734,157.03671610831637,type-II
Nil3,TT,4.0,0.0,5.0,0.2165064284292734,157.03671610831637,type-II
Nil3,TT,4.0,1.0,0.0,,,type-III
Nil3,TT,4.0,1.0,1.0,,,type-III
Nil3,TT,4.0,1.0,2.0,,,type-III
Nil3,TT,4.0,1.0,3.0,,,type-III
Nil3,TT,4.0,1.0,4.0,,,type-III
Nil3,TT,4.0,1.0,5.0,,,type-III
Nil3,TT,4.0,2.0,0.0,,,type-III
Nil3,TT,4.0,2.0,1.0,,,type-III
Nil3,TT,4.0,2.0,2.0,,,type-III
Nil3,TT,4.0,2.0,3.0,,,type-III
Nil3,TT,4.0,2.0,4.0,,,type-III
Nil3,TT,4.0,2.0,5.0,,,type-III
Nil3,TT,4.0,3.0,0.0,,,type-III
Nil3,TT,4.0,3.0,1.0,,,type-III
Nil3,TT,4.0,3.0,2.0,,,type-III
Nil3,TT,4.0,3.0,3.0,,,type-III
Nil3,TT,4.0,3.0,4.0,,,type-III
Nil3,TT,4.0,3.0,5.0,,,type-III
Nil3,TT,4.0,4.0,0.0,,,type-III
Nil3,TT,4.0,4.0,1.0,,,type-III
Nil3,TT,4.0,4.0,2.0,,,type-III
Nil3,TT,4.0,4.0,3.0,,,type-III
Nil3,TT,4.0,4.0,4.0,,,type-III
Nil3,TT,4.0,4.0,5.0,,,type-III
Nil3,TT,4.0,5.0,0.0,,,type-III
Nil3,TT,4.0,5.0,1.0,,,type-III
Nil3,TT,4.0,5.0,2.0,,,type-III
Nil3,TT,4.0,5.0,3.0,,,type-III
Nil3,TT,4.0,5.0,4.0,,,type-III
Nil3,TT,4.0,5.0,5.0,,,type-III
Nil3,TT,5.0,-5.0,0.0,,,type-III
Nil3,TT,5.0,-5.0,1.0,7.553871502485584,2330891.6075020228,type-I
Nil3,TT,5.0,-5.0,2.0,15.786527262727269,24513490.568535496,type-I
Nil3,TT,5.0,-5.0,3.0,23.85875167183191,86631360.8697277,type-I
Nil3,TT,5.0,-5.0,4.0,31.894338632890335,208599747.93163317,type-I
Nil3,TT,5.0,-5.0,5.0,39.9155723441267,410366597.83486223,type-I
Nil3,TT,5.0,-4.0,0.0,,,type-III
Nil3,TT,5.0,-4.0,1.0,6.033726344659154,1181763.465207276,type-I
Nil3,TT,5.0,-4.0,2.0,12.624949935613198,12524912.752270164,type-I
Nil3,TT,5.0,-4.0,3.0,19.084197477292552,44315870.227908336,type-I
Nil3,TT,5.0,-4.0,4.0,25.51337869247272,106750353.82512516,type-I
Nil3,TT,5.0,-4.0,5.0,31.930787820586026,210041674.4993782,type-I
Nil3,TT,5.0,-3.0,0.0,,,type-III
Nil3,TT,5.0,-3.0,1.0,4.514237543249979,490875.50050335884,type-I
Nil3,TT,5.0,-3.0,2.0,9.463689925056444,5266789.484524891,type-I
Nil3,TT,5.0,-3.0,3.0,14.309852346840065,18669746.025316153,type-I
Nil3,TT,5.0,-3.0,4.0,19.132575749881468,45000482.14584164,type-I
Nil3,TT,5.0,-3.0,5.0,23.94612897527638,88567712.84533142,type-I
Nil3,TT,5.0,-2.0,0.0,,,type-III
Nil3,TT,5.0,-2.0,1.0,2.9964240271926474,141457.0485033562,type-I
Nil3,TT,5.0,-2.0,2.0,6.303224225752925,1551602.626706155,type-I
Nil3,TT,5.0,-2.0,3.0,9.536032522018086,5518228.393777754,type-I
Nil3,TT,5.0,-2.0,4.0,12.752165094627252,13315330.442837581,type-I
Nil3,TT,5.0,-2.0,5.0,15.961783965240125,26219551.016895484,type-I
Nil3,TT,5.0,-1.0,0.0,,,type-III
Nil3,TT,5.0,-1.0,1.0,1.4855655112712831,16739.406406651782,type-I
Nil3,TT,5.0,-1.0,2.0,3.1459626099345437,191835.1477607921,type-I
Nil3,TT,5.0,-1.0,3.0,4.764316673808929,686558.199201742,type-I
Nil3,TT,5.0,-1.0,4.0,6.373326344406434,1660096.8145831313,type-I
Nil3,TT,5.0,-1.0,5.0,7.978693219094354,3272027.597348655,type-I
Nil3,TT,5.0,0.0,0.0,0.17320517097622232,123.29789278666463,type-II
Nil3,TT,5.0,0.0,1.0,0.17320517097622232,123.29789278666463,type-II
Nil3,TT,5.0,0.0,2.0,0.17320517097622232,123.29789278666463,type-II
Nil3,TT,5.0,0.0,3.0,0.17320517097622232,123.29789278666463,type-II
Nil3,TT,5.0,0.0,4.0,0.17320517097622232,123.29789278666463,type-II
Nil3,TT,5.0,0.0,5.0,0.17320517097622232,123.29789278666463,type-II
Nil3,TT,5.0,1.0,0.0,,,type-III
Nil3,TT,5.0,1.0,1.0,,,type-III
Nil3,TT,5.0,1.0,2.0,,,type-III
Nil3,TT,5.0,1.0,3.0,,,type-III
Nil3,TT,5.0,1.0,4.0,,,type-III
Nil3,TT,5.0,1.0,5.0,,,type-III
Nil3,TT,5.0,2.0,0.0,,,type-III
Nil3,TT,5.0,2.0,1.0,,,type-III
Nil3,TT,5.0,2.0,2.0,,,type-III
Nil3,TT,5.0,2.0,3.0,,,type-III
Nil3,TT,5.0,2.0,4.0,,,type-III
Nil3,TT,5.0,2.0,5.0,,,type-III
Nil3,TT,5.0,3.0,0.0,,,type-III
Nil3,TT,5.0,3.0,1.0,,,type-III
Nil3,TT,5.0,3.0,2.0,,,type-III
Nil3,TT,5.0,3.0,3.0,,,type-III
Nil3,TT,5.0,3.0,4.0,,,type-III
Nil3,TT,5.0,3.0,5.0,,,type-III
Nil3,TT,5.0,4.0,0.0,,,type-III
Nil3,TT,5.0,4.0,1.0,,,type-III
Nil3,TT,5.0,4.0,2.0,,,type-III
Nil3,TT,5.0,4.0,3.0,,,type-III
Nil3,TT,5.0,4.0,4.0,,,type-III
Nil3,TT,5.0,4.0,5.0,,,type-III
Nil3,TT,5.0,5.0,0.0,,,type-III
Nil3,TT,5.0,5.0,1.0,,,type-III
Nil3,TT,5.0,5.0,2.0,,,type-III
Nil3,TT,5.0,5.0,3.0,,,type-III
Nil3,TT,5.0,5.0,4.0,,,type-III
Nil3,TT,5.0,5.0,5.0,,,type-III
Nil3,REE,0.0,-5.0,0.0,,,type-III
Nil3,REE,0.0,-5.0,1.0,,,type-III
Nil3,REE,0.0,-5.0,2.0,,,type-III
Nil3,REE,0.0,-5.0,3.0,,,type-III
Nil3,REE,0.0,-5.0,4.0,,,type-III
Nil3,REE,0.0,-5.0,5.0,,,type-III
Nil3,REE,0.0,-4.0,0.0,,,type-III
Nil3,REE,0.0,-4.0,1.0,,,type-III
Nil3,REE,0.0,-4.0,2.0,,,type-III
Nil3,REE,0.0,-4.0,3.0,,,type-III
Nil3,REE,0.0,-4.0,4.0,,,type-III
Nil3,REE,0.0,-4.0,5.0,,,type-III
Nil3,REE,0.0,-3.0,0.0,,,type-III
Nil3,REE,0.0,-3.0,1.0,,,type-III
Nil3,REE,0.0,-3.0,2.0,,,type-III
Nil3,REE,0.0,-3.0,3.0,,,type-III
Nil3,REE,0.0,-3.0,4.0,,,type-III
Nil3,REE,0.0,-3.0,5.0,,,type-III
Nil3,REE,0.0,-2.0,0.0,,,type-III
Nil3,REE,0.0,-2.0,1.0,,,type-III
Nil3,REE,0.0,-2.0,2.0,,,type-III
Nil3,REE,0.0,-2.0,3.0,,,type-III
Nil3,REE,0.0,-2.0,4.0,,,type-III
Nil3,REE,0.0,-2.0,5.0,,,type-III
Nil3,REE,0.0,-1.0,0.0,,,type-III
Nil3,REE,0.0,-1.0,1.0,,,type-III
Nil3,REE,0.0,-1.0,2.0,,,type-III
Nil3,REE,0.0,-1.0,3.0,,,type-III
Nil3,REE,0.0,-1.0,4.0,,,type-III
Nil3,REE,0.0,-1.0,5.0,,,type-III
Nil3,REE,0.0,0.0,0.0,,,type-III
Nil3,REE,0.0,0.0,1.0,,,type-III
Nil3,REE,0.0,0.0,2.0,,,type-III
Nil3,REE,0.0,0.0,3.0,,,type-III
Nil3,REE,0.0,0.0,4.0,,,type-III
Nil3,REE,0.0,0.0,5.0,,,type-III
Nil3,REE,0.0,1.0,0.0,,,type-III
Nil3,REE,0.0,1.0,1.0,,,type-III
Nil3,REE,0.0,1.0,2.0,,,type-III
Nil3,REE,0.0,1.0,3.0,,,type-III
Nil3,REE,0.0,1.0,4.0,,,type-III
Nil3,REE,0.0,1.0,5.0,,,type-III
Nil3,REE,0.0,2.0,0.0,,,type-III
Nil3,REE,0.0,2.0,1.0,,,type-III
Nil3,REE,0.0,2.0,2.0,,,type-III
Nil3,REE,0.0,2.0,3.0,,,type-III
Nil3,REE,0.0,2.0,4.0,,,type-III
Nil3,REE,0.0,2.0,5.0,,,type-III
Nil3,REE,0.0,3.0,0.0,,,type-III
Nil3,REE,0.0,3.0,1.0,,,type-III
Nil3,REE,0.0,3.0,2.0,,,type-III
Nil3,REE,0.0,3.0,3.0,,,type-III
Nil3,REE,0.0,3.0,4.0,,,type-III
Nil3,REE,0.0,3.0,5.0,,,type-III
Nil3,REE,0.0,4.0,0.0,,,type-III
Nil3,REE,0.0,4.0,1.0,,,type-III
Nil3,REE,0.0,4.0,2.0,,,type-III
Nil3,REE,0.0,4.0,3.0,,,type-III
Nil3,REE,0.0,4.0,4.0,,,type-III
Nil3,REE,0.0,4.0,5.0,,,type-III
Nil3,REE,0.0,5.0,0.0,,,type-III
